question,candidate answer,is correct,sent_stemmed_overlap,sent_text,sent_tags,sent_tokens,nbr_text,nbr_tags,nbr_tokens,topic1,topic2,answer_type
what happens if I fail a course?,"Further, if a student passes 3 or less technical courses in the first semester, he or she will be allowed to take semester leave in the Semester 2 or can continue in Semester 2.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
what happens if I fail a course?,"If a student passes 3 or less technical courses in the entire first year and was on leave in either of the two semesters, a student will have to repeat the first year, ie, a student or she has to do first semester in the next academic year and will not be allowed to continue with the third semester.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
what happens if I fail a course?,A student has a backlog if A student or A student has not taken or has taken but failed in course(s) of previous semester(s).,False,1.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0,0.0
what happens if I fail a course?,"If a student, for valid reasons such as illness, etc, fails to appear in the end-semester examination in one or more course(s), a student or she may make a request to the instructor and the academic office for a make-up examination within two days of the date of the scheduled examination.",False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Any condition arising in the btech program and not covered in the regulations shall be referred to the UG committee which may refer it to the Senate.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"doaa (DOAA) is the main functionary who ensures the smooth functioning of the academic programs as approved by the academic Senate, executes the policies and decisions of the Senate and UGC and PGC.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A semester is of about four months in duration with 13 weeks of teaching, a mid- semester recess, a mid-semester examination, and an end-semester examination.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"During Such students stay at IIIT-Delhi, such students will also be governed by all academic and disciplinary rules of IIIT-Delhi.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Credits earned by a non-degree student at IIIT-Delhi cannot be applied towards any degree or diploma offered by IIIT-Delhi at any time.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A non-degree student is a student registered for a degree in a recognized university or  institute in India or abroad and who is officially sponsored by that Institute or university to complete part of the academic requirements at IIIT-Delhi.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Failure to register may lead to termination of the student for that semester.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Registration is compulsory for all students who are not on leave of absence, and is the sole responsibility of the student and must be completed before the last date of registration.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A student is solely responsible to ensure that all conditions for proper registration are satisfied, and there are no timetable clashes.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Leave beyond permissible limits may also result in cancellation of registration for a semester.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A student’s registration for the semester may be cancelled as part of disciplinary action.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Registering in the summer term is optional.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The registration shall be done just before the start of the term.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"An exception may be made for the students of the graduating batch, who may be allowed to take up to 8 credits.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Normal load for the first and second year students is 16-20 credits and for the third and fourth year students is 16-22 credits.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"When a student registers for more credits than the stipulated normal load, it is called the overload.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"the Instructor-in-charge is responsible for conducting the lectures, tutorials, and labs, holding the tests and examinations, evaluating the performance of the students, awarding grades at the end of the semester or summer term, and transmitting the grades to the DOAA’s office within the prescribed time limit.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The two main exams  the mid- semester exam and the end-semester exam  shall normally be scheduled as per the academic calendar while the schedule of the rest will be decided by the instructor.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Each letter grade carries certain points as given in the table, and these points are used in the computation of the SGPA or CGPA as explained later.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"F’ grade shall not be counted in the calculation of the CGPA, although F’ grade is counted in the calculation of SGPA.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"All unconverted I grades are automatically converted to F grade after the grade conversion deadline, which is one month after the moderation date.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Any such request for change of grade must, however, be made within four weeks of the start of the next semester with all relevant records and justification.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The SGPA is given for each semester and is computed using the following formula.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A grade report for the semester may be withheld if a student has not paid the fees or other dues, has a disciplinary case pending against a student or her, has not completed other formalities, or for any other pertinent reason.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A grade report for the semester may be issued to a student after the semester upon request.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"F’ grade shall not be counted in the calculation of CGPA, however, F’ grade is counted in the calculation of SGPA.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,transfer of credits will be approved on a case-by-case basis by the DOAA and will be reported to the Senate.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The maximum credit transfer allowed is 40 credits over the entire btech program (with a maximum of 20 credits in a semester).,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Institutions with which IIIT-Delhi has arrangements or MOU or student exchange programs, transfer of credits may also be permitted.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For example, if a student has done 120 credits including OC of 4 credits, CGPA will be computed from best grades corresponding to 112 credits.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For example, if a student has done 164 credits (excluding SG or CW credits) including OC of 4 credits, CGPA will be computed from best grades corresponding to 152 credits.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For CGPA computation at the end of 7th semester, baseline credits will be 136 (including OC but excluding SG & CW).",False,0.0,0.0,0.5581106265512472,0.0,0.2611892565642242,0.5581106265512472,0.0,0.0,0.0,0.0
what happens if I fail a course?,"If he or she gets an SGPA of 4.5 or less in a semester, or has a CGPA of 4.5 or less at the end of the semester.",False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The following will apply to a student who is placed on a warning (academic as well as warning due to disciplinary reasons):.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A student shall be placed under academic warning or probation on the grounds of inadequate academic performance for one (subsequent) semester.,False,0.0,0.0,0.0,0.0,0.2611892565642242,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"the Undergraduate Committee (UGC), a standing committee of Senate shall be appointed by the Senate and shall have a term of two years.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"While the Senate is the main statutory body for all academic matters, the Undergraduate Committee (UGC), a standing committee of Senate, shall oversee matters related to the undergraduate programs.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"the Undergraduate Committee (UGC), a standing committee of Senate will consist of Faculty members and members of the Senate.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"In addition, there will be at least one student representative, who will be a full time UG student of the Institute.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Specific requirements for a particular btech program (example btech in cse) are specified in regulations for program (example btech.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,This document gives the general regulations applicable to all btech programs.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,There are two regular semesters and one summer term in a year.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The semester timeline shall be defined in the academic calendar and will be broadly the following.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Starts around August 1 and ends around the last week of November.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Starts around January 2 and ends around the last week of April.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Starts around the middle of May and ends around the middle of July.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"The academic calendar, published every year or semester, specifies the dates for major academic activities like registration, examinations, mid-semester recess, etc, will be prepared and published by DOAA, and tabled in the Senate.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,the Board of Governors may also decide to have a special supernumerary quota for foreign students.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,No change in The total number of seats will be done after the merit list for admission has been announced.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The total number of seats will be as decided by the Board of Governors and will be announced every year in the admission prospectus.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The minimum eligibility criteria for applying is that a candidate must have secured 80 percent or more marks in the aggregate and 80% or more in Mathematics in class XII from CBSE or ICSE or IB board or equivalent is eligible for applying to IIIT-Delhi.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Admission to the undergraduate program at IIIT-Delhi is based on criteria which use scores from entrance test(s), class XII, and other competitions.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Candidates whose program had been terminated at any other university or institute on disciplinary grounds are not eligible for admission at IIIT-Delhi.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Details about the admission criteria and entrance test(s) whose scores are to be used, are announced through the admission prospectus each year.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Additional requirements for minimum eligibility for specific programs are also as specified in the prospectus.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Relaxation is given for category students, as specified in the prospectus.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The current reservation policy (decided by the Board of Governors) of the Institute largely reflects the policy of Delhi Government.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Currently, 85% of the seats are reserved for Delhi Government candidates (ie those who have completed class XII from a school or college or institute located in Delhi Government), and 15% for outside Delhi Government candidates.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Category-wise reservation is provided within these limits, as explained in the prospectus for each year.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"During counseling, based on the merit list, a candidate will be invited to join the institute.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A candidate will be admitted if A candidate or A candidate presents all original documents for verification of the information provided in the admission form and he or she pays the required fee, and A candidate or A candidate completes the admission formalities.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Those candidates unable to show the proof of fulfilling the eligibility criteria may be given a provisional admission subject to Those candidates unable to show the proof of fulfilling the eligibility criteria presenting such a proof by the following September 30th.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The admission of a student may be cancelled by the Senate even at a later date if the Senate is found that a student had supplied some false information or suppressed any relevant information while seeking admission.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The Institute reserves the right to extend the date of reporting and date of depositing fee if a case is found to be genuine.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"The admission of a candidate to the undergraduate program may be cancelled if any material information provided is found to be incorrect, a candidate to the undergraduate program or a candidate to the undergraduate program does not pay the fee by the given date, or does not report on the announced day for registration.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Some seats may be reserved for foreign students.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"These are usually supernumerary, and admission for such seats is handled separately.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The number of seats and the process for application and admission are described in each year’s prospectus.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The applications are received by the DOAA.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The admission to non-degree status is decided on a case to case basis.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Registration will generally be done just before the start of classes in a semester.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Students will be informed about these dates and other details every semester.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Pre- registration for a semester can be done toward the end of the previous semester.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Students can seek advice from Advisors nominated for the purpose by the DOAA.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Registration process has two parts: academic and administrative, and both of two parts: academic and administrative must be completed in order to complete the registration process.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Administrative part includes paying all dues to the Institute.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,late registration fee may be waived if the delay is due to an academic activity undertaken with prior permission.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A fee for late academic registration may be imposed.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Late registration is permitted as per academic calendar on the payment of late registration fee.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The number of days missed due to late arrival shall be treated as leave of absence.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The registration of such a student must be approved by the DOAA who will advise the student.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A student may be allowed, with permission of the DOAA an underload of a maximum of 4 credits below 16 credits.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"When the student registers for less than 16 credits in a semester, the student is called the underload.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Such request needs to be placed at least two days before the last date of add or drop.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Students wanting to avail internship (industrial, academic, research, etc) without taking semester leave can do so with prior approval of the DOAA in only one semester of Students wanting to avail internship (industrial, academic, research, etc) without taking semester leave degree program.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Further, the underload of as low as 4 credits can be availed by ECE, CSAM and CSSS students in any semester of the 3rd and 4th year, while CSE, CSD and CSB students can do so only in the 8th Semester.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For this, prior permission is required to be taken before the last date of add or drop of that particular semester.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Students can avail underload below 12 credits (as low as 4 credits) only in one semester during Students entire btech program.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Second year students having a CGPA of more than 8.0 can take an overload of up to 2 additional credits over 20 credits.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Third and fourth year students having a CGPA of more than 8.0 can take an overload of up to 2 additional credits over 22 credits.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,First year students cannot take any overload.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Such students may be advised by DOAA to take an underload.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Students under academic warning may not be permitted any overload.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For medical reasons, only two medical applications including mid-semester and end-semester would be accepted for make-up examinations during the entire duration of the btech degree completion.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The Institute reserves the right to get the medical certificate verified from the Institute Doctor.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Such a request must, however, be supported by proper documentary evidence for justifying the request.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Finally, the request for make-up examination will be approved by the DOAA.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Further, for the grant of medical leave, students are required to upload the medical certificate within five working days from the date of the scheduled examination.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"As with a grade change, this grade improvement will be approved and authorized by Chairman, Senate.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Decision regarding whether these modules are to be offered during vacation and whether these modules may be used for grade enhancement will be taken every year.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Based on students’ performance in the refresher module, only students with F or D grade may be allowed at most half the letter grade improvement (ie improvement from F to D or D to C- -), although any student can attend.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The impact of this decision will be reviewed after two batches have graduated with this option.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For N extra credits done, the student will be allowed worst grades in N credits, with a maximum limit of at most 8 credits, to be not counted towards CGPA computation.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"btech students are allowed to do extra credits"" beyond 156 credits required for completion of btech requirement.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Following method will be used for calculating the CGPA:.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,CGPA will be computed based on the remaining credits.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"It is to be noted that since OC’s are with S or X Grades, although OC’s are with S or X Grades will be included in baseline 116 credits, OC’s are with S or X Grades will not be counted in CGPA.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"If a student has done N credits more than 116, then for CGPA computation the following will be done:.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Method: The below method will automatically decide which extra credits will not be counted in CGPA:.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Registration after completion of 156 credits, required for graduation, will be allowed in only one extra semester.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Further, registration of extra credits will be permitted provided he or btech pays fees for that extra semester.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Moreover, such students will not be considered for any award or medal.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,SGPA computation will remain the same for each semester.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"CGPA computation will remain the same for first 5 semesters, even if a student has done ""extra credits.""",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For continuing in the undergraduate program, the student has to show satisfactory academic performance as may be defined by the Senate from time to time.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"If the academic performance falls short, a student may be asked to repeat the first year, placed under warning, or a student or a student program may be terminated.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"However, in both the cases, a student has to follow rule 2 mentioned above.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"The student will not be allowed to hold any elected or nominated post for any institute body including the hostel management, students’ activities, and student council.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The student will not be allowed to participate in any event outside the Institute as member of the Institute team.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,No academic overload shall be permitted to such students.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The students may be required by the DOAA to take an underload.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,The student will be required to sign an undertaking to agree and follow all stipulated conditions of warning.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,All such undertakings shall be countersigned by the parent or guardian of The student.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"If a student gets academic warning because of low SGPA (of <4.0) in two consecutive semesters and or or gets two or more F grades each in two consecutive semesters, a student or a student program will be terminated.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A student is expected to attend all classes.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"Penalty for students’ whose attendance falls below a threshold will be as decided by Senate from time to time, and communicated to students.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"For any absence of more than two days, A student should apply for and take a leave of absence.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A student may be allowed to take semester leave, with permission before the last date of add or drop, for any valid reason, as determined by UGC, including but not limited to ill health, internships, entrepreneurship, family requirements, etc No semester leave will be granted after the last date of add or drop other than for the critical reasons such as ill health (In such cases, no fee refund is admissible if the student has registered for the semester which is converted to the semester leave later.)",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,This implies that a student has to necessarily be registered and physically be present on campus for 8 semesters during a student or a student degree program.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A student shall not be permitted more than four semester leaves in the entire program.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Any circumstance leading to more than four semester leave or drop may result in the automatic termination of the entire program.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"However, if a student represents IIIT-Delhi in some event, with prior permission of Dean of Students Affairs, absence due to this participation will not be counted.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"If a student is absent from the Institute for more than 20 days in a semester due to medical or any other reason, this may be converted to a semester leave for that semester by DOAA.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"All such appeals shall be made to the Senate within two weeks, and the decision of the Senate shall be final.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"A student, whose program has been terminated, may appeal against the decision.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Other academics related appeals may be made to UGC.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"In case of a tie in CGPA of students, below tie breaking rules will be followed for deciding transfer from one branch to another.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Students admitted through AICTE need to produce NOC from AICTE if applying for transfer to another program.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Transfer of btech students from one program to the other is possible only after the grades of the first semester are out.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,A student must make an explicit request to be considered for program transfer within in a week from the date of announcement of results of the first semester.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,"In A student or her request, A student can mention more than one program in the order of preference.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Rules for program transfer are:.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,This is the only time branch change will occur.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what happens if I fail a course?,Repeaters who are repeating first year are also allowed branch transfer under the above-mentioned rules.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
